frame_index,x1,y1,x2,y2
336,284,109,319,204
337,267,104,319,211
338,253,96,319,212
339,245,84,319,204
340,236,77,319,204
341,219,66,319,200
342,213,57,319,190
343,200,52,319,178
344,192,49,319,170
345,184,38,319,156
346,178,38,319,152
346,237,215,273,239
347,172,29,315,141
348,162,24,301,133
349,150,17,285,124
350,146,14,277,118
351,138,9,263,113
351,0,86,45,133
351,32,138,61,169
351,142,141,319,239
352,137,6,258,106
352,135,130,319,239
353,127,0,245,96
353,122,118,305,239
353,84,206,111,232
354,125,0,239,94
354,115,114,290,239
355,115,0,228,81
355,0,77,26,104
355,105,97,272,239
355,13,101,41,128
355,32,129,61,156
355,83,203,114,231
356,118,0,226,84
356,103,97,264,239
357,106,0,214,69
357,89,85,247,224
358,102,0,207,62
358,84,78,235,207
359,90,0,193,62
359,0,54,27,107
359,69,71,215,197
359,31,133,60,168
359,81,206,108,233
360,71,63,209,181
360,86,203,114,230
361,37,8,68,40
361,68,56,202,168
361,0,57,70,166
361,214,58,276,108
361,279,90,319,128
361,221,134,255,166
361,53,163,132,239
362,36,28,69,62
362,0,54,47,137
362,31,127,65,169
362,91,172,133,202
362,82,208,107,239
363,0,4,26,49
363,8,21,76,98
364,0,3,27,49
364,20,3,319,177
364,128,158,198,233
365,0,3,27,49
365,20,3,319,194
365,91,158,199,239
366,0,3,148,133
366,0,3,27,49
366,149,58,319,195
366,32,134,59,166
366,91,158,191,239
367,0,4,27,49
367,168,12,202,44
367,0,31,319,239
367,211,197,253,227
368,26,3,138,111
368,0,4,27,49
368,152,58,319,178
368,92,159,199,239
369,0,4,123,132
369,149,58,319,169
369,31,129,59,167
369,53,153,84,222
369,91,159,190,214
369,289,182,319,206
369,81,203,111,234
370,167,10,200,41
370,0,13,152,239
370,148,58,319,169
370,151,160,185,202
370,287,184,318,209
371,0,0,114,90
371,161,58,319,190
371,91,160,189,219
371,85,205,113,231
372,155,4,202,44
372,0,5,152,239
372,123,23,155,53
372,148,59,319,197
372,151,160,185,202
373,0,2,100,81
373,149,58,319,194
373,91,161,189,218
374,0,0,110,75
374,149,58,319,177
374,91,161,189,218
375,0,0,152,239
375,148,58,319,196
375,151,161,185,194
376,0,0,91,71
376,275,49,312,80
376,167,70,319,166
376,0,73,63,166
376,55,158,86,190
376,128,161,189,214
376,290,178,319,203
376,79,198,116,239
377,0,0,113,71
377,0,58,71,163
377,92,58,134,87
377,162,69,319,192
377,202,163,233,188
377,64,165,134,239
377,128,177,181,213
378,0,0,66,71
378,0,54,45,132
378,149,67,319,168
378,20,123,64,164
378,52,152,84,196
378,79,170,185,239
379,0,0,78,71
379,162,69,319,190
379,84,204,113,231
380,0,0,69,71
380,173,15,207,46
380,123,24,155,53
380,148,67,319,196
380,280,169,310,212
380,163,209,191,239
381,0,0,78,71
381,155,0,319,161
381,68,6,104,41
381,0,72,64,166
381,53,156,85,189
381,145,171,188,206
381,287,176,319,200
381,52,190,121,239
382,0,0,49,48
382,36,26,78,62
382,151,69,319,168
382,11,103,38,132
382,30,131,58,164
382,53,164,80,196
382,145,170,189,201
382,91,173,131,202
382,81,205,109,234
383,0,0,69,71
383,0,54,40,132
383,152,69,319,168
383,30,129,58,161
383,52,162,80,220
383,145,170,189,201
383,80,202,111,233
384,0,0,69,71
384,172,0,216,26
384,170,73,319,160
384,0,75,41,128
384,32,127,61,157
384,55,161,84,191
384,291,181,319,204
384,80,201,113,239
385,0,0,27,48
385,29,0,106,52
385,0,72,66,166
385,218,75,319,139
385,53,156,92,215
385,288,176,319,200
385,77,197,122,239
386,0,0,27,48
386,21,3,67,71
386,247,75,319,138
386,0,76,38,129
386,202,90,250,136
386,242,111,284,137
386,29,128,58,161
386,52,161,80,219
386,80,201,112,233
387,0,73,66,166
387,247,75,319,138
387,220,133,252,163
387,52,157,118,239
387,293,176,319,202
388,173,0,216,25
388,0,75,41,127
388,32,126,61,156
388,55,160,83,189
388,80,200,114,239
389,84,206,112,232
390,271,46,314,81
390,0,75,66,166
390,60,162,120,239
391,0,69,24,99
391,0,93,38,126
391,17,123,64,164
